headline type,magnitude,confidence,custom_id,company_name,headline,prompt_type,explanation,input_tokens,output_tokens,headline type num,date,permno,ret,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3
increase,0.2,0.6,44046,URBAN OUTFITTERS INC,"Citi Maintains Neutral on Urban Outfitters, Raises Price Target to $25",7,"maintaining a neutral rating signals no strong endorsement, but raising the price target to $25 implies improved analyst expectations and potential upside, so the news is mildly positive and likely to exert modest upward pressure on the stock.",145,267,2.0,2019-11-20,79881.0,-15.23098349571228,2.84777581691741,6.08481330939867,3.9541084411077696,-4.54243682324886,-7.308430723471631,-6.313044746154469
decrease,0.3,0.7,26603,IROBOT CORP,"Citi Maintains Neutral on iRobot, Lowers Price Target to $55",7,keeping a neutral rating but cutting the price target reduces implied upside and is likely to cause modest negative sentiment and downward pressure on the stock rather than a strong move.,141,269,0.0,2019-10-24,90971.0,-2.97595355659723,4.5588277280330605,0.9663924857985,3.46638962325707,-9.19858887791633,-11.98421269265843,-14.95926059993705
uncertain,0.4,0.7,18251,FORTINET INC,"Citi Maintains Sell on Fortinet, Raises Price Target to $80",7,"this is a mixed signal — citi keeping a 'sell' is negative, but raising the price target to $80 is positive, so the net short-term impact is ambiguous and will depend on the stock's current price and broader market/earnings context.",138,340,1.0,2019-08-02,93132.0,8.89649018645286,-6.03137984871864,-2.9285347544012597,-6.2637990011690095,-1.6062768176198,-4.1484784210497,-4.749279663558751
decrease,0.4,0.8,31339,SIGNET JEWELERS LTD,"Citi Maintains Sell on Signet Jewelers, Lowers Price Target to $12",7,"citi maintaining a sell rating and cutting its price target to $12 conveys negative analyst sentiment and a lower implied valuation, which is likely to put downward pressure on signet's stock price, though the effect may be limited since it is a single analyst action.",147,341,0.0,2019-09-06,12076.0,0.50107152201235,11.03988736867904,16.80911418989374,14.45868729116735,26.88465118408203,26.0830368353762,14.1339925123922
increase,0.25,0.7,34731,UNITED RENTALS INC,"Citi Reiterates Buy on United Rentals, Maintains $160 Price Target; Adds To Focus List",7,"analyst reaffirmation (buy) and adding united rentals to citi's focus list is a positive signal likely to boost investor sentiment modestly, though the unchanged $160 price target limits the magnitude of upside.",144,275,2.0,2019-09-11,85663.0,2.8778715059161097,0.29775681905448,-2.28020957380197,0.21156300234359,2.75845080614089,6.12542036635588,6.489832161968829
decrease,0.18,0.6,9565,COSTAR GROUP INC,"Citi Removes CoStar Group From The US Focus List, Maintains Buy As Firm Recognizes 'the easier gains have been made and expect the stock to be more of a grind-higher story from here'",7,"removal from citi's us focus list signals reduced near-term upside and investor enthusiasm even though the buy rating remains, so the news is likely to exert modest downward pressure on the stock rather than a sharp move.",164,337,0.0,2019-03-05,86288.0,-0.45491508208215,-1.14248497411608,0.34921212547363,0.66178211090854,-2.2773057222366297,1.85561402501956,2.57302033152979
decrease,0.2,0.7,20685,MONSTER BEVERAGE CORP NEW,"Citi Removes Monster Beverage From The US Focus List, Maintains Buy Rating As Firm Believes 'the stock's current valuation leaves less room for near-term upside'",7,"removal from citi's focus list signals reduced analyst emphasis and citi's comment that the stock has limited near‑term upside, so despite keeping a buy rating the news is likely to exert modest downward pressure on the share price in the near term.",163,337,0.0,2019-03-05,88031.0,-3.69116850197315,-1.40529749915003,-3.81667116659795,-7.505590861915571,0.43249735608696,1.86431893092566,10.691172476578467
uncertain,0.05,0.8,10654,CITIGROUP INC,"Citi Shares Unaffected Amid Headline FINRA Has Fined Bank's Global Markets Unit $1.25M For Failing To Appropriately Fingerprint, Screen Employees Over 7-Year Period",7,"a $1.25m finra fine is immaterial relative to citi's market cap and the market reportedly left shares unaffected, so any price impact is likely negligible and directionally ambiguous (possible small reputational/regulatory concern but unlikely to move the stock materially).",163,669,1.0,2019-07-29,70519.0,-0.55432580411434,-0.06968094967305,-8.484297307342981,-9.80410367791715,1.07858842238783,-1.16422203437905,0.2361519206877499
decrease,0.2,0.7,3699,ADOBE INC,Citi Steps To Sidelines On Adobe,7,"citi moving adobe to the sidelines implies reduced analyst enthusiasm (effectively a neutral/hold stance), which typically exerts mild downward pressure on the stock absent larger negative news, so a small decrease is likely.",131,267,0.0,2019-10-16,75510.0,-2.39450298249721,-1.26880155876278,-4.17308569999324,2.09387265711415,0.57960106059908,0.39527328835107,1.60375425614964
uncertain,0.1,0.8,6644,CITIGROUP INC,"Citi To Report Q2 Earnings Before Market Open On Mon., Jul. 15, 2019",7,"the release just schedules citi's q2 earnings (no results or guidance), so it provides no new fundamental information—market impact depends on the actual earnings and guidance reported on the announced date.",144,263,1.0,2019-06-11,70519.0,1.1322921141982,-1.57631076872348,0.1473276850777199,-1.97406666459786,2.1768918260931898,0.97788704331083,2.0370993985421
uncertain,0.1,0.8,8843,CITIGROUP INC,"Citi To Report Q3 Earnings At 8 a.m. EDT Tues., Oct. 15, 2019",7,"this is merely an announcement of the timing for citi's q3 earnings release and contains no information about results or guidance, so it does not imply a directional move; the stock will react to the actual earnings and outlook once published.",147,271,1.0,2019-09-16,70519.0,-0.7955640554428101,-0.5012150388211,-0.40097201617917,-1.07403692548503,1.57286617904901,2.1625512224727297,2.0440648336474
increase,0.3,0.75,21176,ALTRIA GROUP INC,Citi Upgrades Altria Group to Buy,7,"a citi upgrade to buy signals a more favorable analyst outlook that typically attracts investor buying and short-covering, putting upward pressure on altria's share price absent offsetting negative news.",134,334,2.0,2019-12-02,13901.0,1.81086063385009,-0.98814228549599,-0.13833926799204,1.1014729128788757e-07,-0.10050097480416,0.97521236848767,0.8932246325179499
increase,0.35,0.75,9427,BANCO SANTANDER BRASIL S A,Citi Upgrades Banco Santander (Brasil) to Buy,7,"a citi upgrade to buy is a positive analyst signal that typically increases investor demand and short-term buying pressure on banco santander brasil shares, although the actual move depends on market conditions and whether the upgrade was already expected.",146,394,2.0,2019-08-27,93054.0,-0.5086489487439301,1.02249877527356,3.57873625937885,11.349700053381738,-0.30425693839788,-4.19103614692982,-5.5715652688437
increase,0.4,0.75,11726,BANCO SANTANDER CHILE NEW,Citi Upgrades Banco Santander Chile to Buy,7,"a citi upgrade to buy is a positive signal that typically drives short-term buying interest and upward price pressure for banco santander chile, though the move may be moderate if the change was partly anticipated or if broader market/sector conditions limit impact.",142,271,2.0,2019-11-04,84386.0,1.94963254034519,-1.79283171892166,-4.42231319795568,-1.87251412754629,1.60958021879196,-0.28351450174697,-5.85085583279597
increase,0.4,0.75,10247,CUMMINS INC,"Citi Upgrades Cummins, Cites Improving Chinese Environment",7,"an upgrade from citi citing an improving chinese environment is a positive signal that raises analyst sentiment and investor expectations for demand in a key market, likely producing a modest upward move in cummins' stock price.",137,271,2.0,2019-04-16,41080.0,1.3638843782246102,-0.75349509716033,-0.62791714141657,-1.04652547352359,-0.66237491555511,0.24915148256789,1.49502157217316
increase,0.35,0.8,24014,INTERNATIONAL FLAVORS & FRAG INC,"Citi Upgrades Intl Flavors & Fragrances to Buy, Raises Price Target to $155",7,"an analyst upgrade to buy with a raised price target is a positive signal that typically improves investor sentiment and demand for the stock, likely producing a modest short-term price rise.",151,329,2.0,2019-11-22,40272.0,2.293979562819,0.99271489307284,0.3713676605478599,-4.43508518681244,0.35191422794014,2.2631674312378887e-09,1.37757407730774
increase,0.2,0.65,7699,M & T BANK CORP,Citi Upgrades M&T Bank to Neutral,7,"an upgrade to 'neutral' represents an improvement in analyst sentiment (likely from a negative rating) and should produce a modest positive reaction in the stock, but the impact is limited because 'neutral' is not a buy and is unlikely to drive a large sustained move.",136,353,2.0,2019-10-08,35554.0,-2.28542014956474,1.2757463380694298,5.52824408776653,3.88039647365583,-0.01947340351762,1.95949070334182,2.85142183749231
increase,0.25,0.75,30742,MERITAGE HOMES CORP,Citi Upgrades Meritage Homes to Buy,7,"a citi upgrade to 'buy' is a positive analyst signal that typically attracts buying interest and can push the stock higher in the short term, though the size of the move will be moderated by overall market conditions and meritage's fundamentals.",138,278,2.0,2019-07-25,75342.0,18.16509962081909,0.84020681679248,-0.21782999472605,-0.65349017021336,2.2752897813916197,0.53604606350696,0.14729886430651
increase,0.3,0.8,30414,MORGAN STANLEY DEAN WITTER & CO,Citi Upgrades Morgan Stanley to Buy,7,"an upgrade to 'buy' from citi is positive analyst news that typically increases investor demand and lifts morgan stanley's stock price, although the actual move depends on market context and whether the upgrade was already anticipated.",145,329,2.0,2019-07-12,69032.0,1.56178958714008,-0.98060760647058,-1.06975605852903,1.93894097221283,2.00877133756876,0.91366266648167,1.5865683633949
increase,0.25,0.75,30346,NEWMONT CORP,Citi Upgrades Newmont Goldcorp Corporation to Buy,7,"a citi upgrade to 'buy' is a positive analyst signal that typically boosts investor demand and short-term share price for newmont goldcorp, though the effect may be modest if already anticipated or offset by broader market or sector conditions.",136,270,2.0,2019-05-23,21207.0,1.02171041071414,0.88495798408985,4.58280903848726,13.19465424065073,-0.06381766870617,0.4812307415151999,1.29365979948985
increase,0.25,0.7,28315,P G & E CORP,"Citi Upgrades PG&E to Neutral, Raises Price Target to $12",7,"an analyst upgrade and a higher price target typically provide positive sentiment and buying interest, but the new rating of 'neutral' (not a buy) implies limited upside so the likely effect is a modest increase.",142,275,2.0,2019-09-16,13688.0,-1.52057306841015,1.36239435523748,4.81380303617788,-9.17348049326859,10.69306805729866,4.6816477791775,2.56881374580961
increase,0.65,0.75,30065,P G & E CORP,"Citi Upgrades PG&E, Raises Price Target By 200%",7,"a citi upgrade combined with a 200% price-target raise is a strongly positive analyst signal that ordinarily boosts investor sentiment and buying pressure, so it is likely to lift pg&e's stock price (subject to broader market context and the relation of the new target to the current share price).",140,483,2.0,2019-02-19,13688.0,14.599485695362093,2.64937616884708,4.39684769762309,3.2130765821547196,0.06463655736297,1.7751447406912,0.32403917493843
increase,0.25,0.6,43854,UNITED MICROELECTRONICS CORP,Citi Upgrades United Microelectronics to Neutral,7,"a citi upgrade indicates an improved analyst view which typically produces a positive near-term price reaction, but because the new rating is only 'neutral' (a modest improvement) the expected impact is limited.",140,391,2.0,2019-11-25,88612.0,3.81356589496135,1.22448857873678,2.04081438852656,8.97959276562541,-1.25523889437317,-2.07469670821078,-0.42194066296462
increase,0.45,0.75,39923,VANDA PHARMACEUTICALS INC,"Citi Upgrades Vanda Pharmaceuticals to Buy, Announces $19 Price Target",7,"an upgrade from citi to buy with a $19 price target is a positive analyst action that typically boosts investor sentiment and buying interest, likely pushing the stock higher, though the exact move depends on the current price and market context.",148,333,2.0,2019-08-01,91186.0,26.827311515808113,-3.03989574313163,-5.00316622777555,-5.57314804353981,-1.5810262411832798,-0.7968157787935001,-0.08025867828954
increase,0.25,0.7,40595,WORKDAY INC,Citi Upgrades Workday to Neutral,7,"an upgrade by citi to neutral is a modestly positive signal that can improve investor sentiment and produce a small uptick in the stock, but because 'neutral' is not a buy recommendation the upside is likely limited.",129,338,2.0,2019-08-30,13628.0,-5.526243150234221,-1.29738440737128,-3.5198587638370102,-2.41425930435408,1.26274693757295,-0.37165501365099,-3.2033460106563596
