question,month,model,file,return_type,response rows,prompt rows,empty headlines,duplicate headlines,rows in model sample,rows in all sample,model sample rows in batch,all sample rows in batch
1,dec,gpt-4o,persona3,abnormal_FF3,3856,3856.0,0,30,3844,3736,3814,3709
1,jan,gpt-4o,persona4,abnormal_FF3,4294,4294.0,0,44,4290,4288,4246,4244
1,feb,gpt-4o,persona4,abnormal_FF3,4590,4590.0,0,35,4588,4586,4553,4551
1,mar,gpt-4o,persona4,abnormal_FF3,3515,3515.0,1,24,3514,3513,3490,3489
1,apr,gpt-4o,persona4,abnormal_FF3,4362,4362.0,89,25,4269,4267,4244,4242
1,may,gpt-4o,persona4,abnormal_FF3,5066,5066.0,1,22,5064,5061,5042,5039
1,jun,gpt-4o,persona4,abnormal_FF3,3222,3222.0,0,40,3222,3220,3182,3180
1,jul,gpt-4o,persona4,abnormal_FF3,5216,5216.0,2,28,5209,5194,5181,5166
1,aug,gpt-4o,persona4,abnormal_FF3,4698,4698.0,1,27,4690,4684,4663,4657
1,sep,gpt-4o,persona4,abnormal_FF3,4130,4130.0,1,20,4123,4121,4103,4101
1,oct,gpt-4o,persona4,abnormal_FF3,6478,6478.0,0,41,6441,6433,6400,6392
1,nov,gpt-4o,persona4,abnormal_FF3,5254,5254.0,0,11,5228,5224,5217,5213
1,dec,gpt-4o,persona4,abnormal_FF3,3856,3856.0,0,30,3844,3736,3814,3709
1,jan,gpt-4o,cot1,abnormal_FF3,4294,4294.0,0,44,4290,4288,4246,4244
1,feb,gpt-4o,cot1,abnormal_FF3,4590,4590.0,0,35,4588,4586,4553,4551
1,mar,gpt-4o,cot1,abnormal_FF3,3515,3515.0,0,24,3514,3513,3490,3489
1,apr,gpt-4o,cot1,abnormal_FF3,4362,4362.0,88,25,4269,4267,4244,4242
1,may,gpt-4o,cot1,abnormal_FF3,5066,5066.0,0,22,5064,5061,5042,5039
1,jun,gpt-4o,cot1,abnormal_FF3,3222,3222.0,0,40,3222,3220,3182,3180
1,jul,gpt-4o,cot1,abnormal_FF3,5216,5216.0,0,28,5209,5194,5181,5166
1,aug,gpt-4o,cot1,abnormal_FF3,4698,4698.0,0,27,4690,4684,4663,4657
1,sep,gpt-4o,cot1,abnormal_FF3,4130,4130.0,0,20,4123,4121,4103,4101
1,oct,gpt-4o,cot1,abnormal_FF3,6478,6478.0,0,41,6441,6433,6400,6392
1,nov,gpt-4o,cot1,abnormal_FF3,5254,5254.0,0,11,5228,5224,5217,5213
1,dec,gpt-4o,cot1,abnormal_FF3,3856,3856.0,0,30,3844,3736,3814,3709
1,jan,gpt-4o,cot2,abnormal_FF3,4294,4294.0,0,44,4290,4288,4246,4244
1,feb,gpt-4o,cot2,abnormal_FF3,4590,4590.0,0,35,4588,4586,4553,4551
1,mar,gpt-4o,cot2,abnormal_FF3,3515,3515.0,0,24,3514,3513,3490,3489
1,apr,gpt-4o,cot2,abnormal_FF3,4362,4362.0,88,25,4269,4267,4244,4242
1,may,gpt-4o,cot2,abnormal_FF3,5066,5066.0,0,22,5064,5061,5042,5039
1,jun,gpt-4o,cot2,abnormal_FF3,3222,3222.0,0,40,3222,3220,3182,3180
1,jul,gpt-4o,cot2,abnormal_FF3,5216,5216.0,0,28,5209,5194,5181,5166
1,aug,gpt-4o,cot2,abnormal_FF3,4698,4698.0,0,27,4690,4684,4663,4657
1,sep,gpt-4o,cot2,abnormal_FF3,4130,4130.0,0,20,4123,4121,4103,4101
1,oct,gpt-4o,cot2,abnormal_FF3,6478,6478.0,0,41,6441,6433,6400,6392
1,nov,gpt-4o,cot2,abnormal_FF3,5254,5254.0,1,11,5228,5224,5217,5213
1,dec,gpt-4o,cot2,abnormal_FF3,3856,3856.0,0,30,3844,3736,3814,3709
1,jan,gpt-4o,cot3,abnormal_FF3,4294,4294.0,0,44,4290,4288,4246,4244
1,feb,gpt-4o,cot3,abnormal_FF3,4590,4590.0,0,35,4588,4586,4553,4551
1,mar,gpt-4o,cot3,abnormal_FF3,3515,3515.0,0,24,3514,3513,3490,3489
1,apr,gpt-4o,cot3,abnormal_FF3,4362,4362.0,89,25,4269,4267,4244,4242
1,may,gpt-4o,cot3,abnormal_FF3,5066,5066.0,1,22,5064,5061,5042,5039
1,jun,gpt-4o,cot3,abnormal_FF3,3222,3222.0,0,40,3222,3220,3182,3180
1,jul,gpt-4o,cot3,abnormal_FF3,5216,5216.0,0,28,5209,5194,5181,5166
1,aug,gpt-4o,cot3,abnormal_FF3,4698,4698.0,0,27,4690,4684,4663,4657
1,sep,gpt-4o,cot3,abnormal_FF3,4130,4130.0,0,20,4123,4121,4103,4101
1,oct,gpt-4o,cot3,abnormal_FF3,6478,6478.0,0,41,6441,6433,6400,6392
1,nov,gpt-4o,cot3,abnormal_FF3,5254,5254.0,1,11,5228,5224,5217,5213
1,dec,gpt-4o,cot3,abnormal_FF3,3856,3856.0,0,30,3844,3736,3814,3709
2,jan,gpt-3.5-turbo,base_blanks,realized,4294,4294.0,0,44,4283,3755,4239,3718
2,feb,gpt-3.5-turbo,base_blanks,realized,4563,4563.0,0,0,4557,3607,4557,3607
2,mar,gpt-3.5-turbo,base_blanks,realized,3519,3519.0,0,0,3499,3085,3499,3085
2,apr,gpt-3.5-turbo,base_blanks,realized,4362,4362.0,0,25,4356,3753,4331,3730
2,may,gpt-3.5-turbo,base_blanks,realized,5066,5066.0,0,22,5063,4172,5041,4153
2,jun,gpt-3.5-turbo,base_blanks,realized,3222,3222.0,0,40,3217,2977,3177,2943
2,jul,gpt-3.5-turbo,base_blanks,realized,5216,5216.0,0,28,5206,4438,5178,4413
2,aug,gpt-3.5-turbo,base_blanks,realized,4698,4698.0,0,27,4692,3911,4665,3888
2,sep,gpt-3.5-turbo,base_blanks,realized,4130,4130.0,0,20,4127,3814,4107,3795
2,oct,gpt-3.5-turbo,base_blanks,realized,6478,6478.0,0,41,6462,5687,6421,5655
2,nov,gpt-3.5-turbo,base_blanks,realized,5264,5264.0,0,0,5254,4517,5254,4517
2,dec,gpt-3.5-turbo,base_blanks,realized,3834,3834.0,0,0,3821,3501,3821,3501
2,jan,gpt-3.5-turbo,base_json,realized,4294,4294.0,1,44,4283,3755,4239,3718
2,feb,gpt-3.5-turbo,base_json,realized,4563,4563.0,0,0,4557,3607,4557,3607
2,mar,gpt-3.5-turbo,base_json,realized,3519,3519.0,0,0,3499,3085,3499,3085
2,apr,gpt-3.5-turbo,base_json,realized,4362,4362.0,0,25,4356,3753,4331,3730
2,may,gpt-3.5-turbo,base_json,realized,5066,5066.0,0,22,5063,4172,5041,4153
2,jun,gpt-3.5-turbo,base_json,realized,3222,3222.0,0,40,3217,2977,3177,2943
2,jul,gpt-3.5-turbo,base_json,realized,5216,5216.0,0,28,5206,4438,5178,4413
2,aug,gpt-3.5-turbo,base_json,realized,4698,4698.0,0,27,4692,3911,4665,3888
2,sep,gpt-3.5-turbo,base_json,realized,4130,4130.0,0,20,4127,3814,4107,3795
2,oct,gpt-3.5-turbo,base_json,realized,6478,6478.0,0,41,6462,5687,6421,5655
2,nov,gpt-3.5-turbo,base_json,realized,5264,5264.0,0,0,5254,4517,5254,4517
2,dec,gpt-3.5-turbo,base_json,realized,3834,3834.0,1,0,3821,3501,3821,3501
2,jan,gpt-3.5-turbo,persona1,realized,4294,4294.0,0,44,4283,3755,4239,3718
2,feb,gpt-3.5-turbo,persona1,realized,4563,4563.0,0,0,4557,3607,4557,3607
2,mar,gpt-3.5-turbo,persona1,realized,3519,3519.0,0,0,3499,3085,3499,3085
2,apr,gpt-3.5-turbo,persona1,realized,4362,4362.0,1,25,4356,3753,4331,3730
2,may,gpt-3.5-turbo,persona1,realized,5066,5066.0,0,22,5063,4172,5041,4153
2,jun,gpt-3.5-turbo,persona1,realized,3222,3222.0,0,40,3217,2977,3177,2943
2,jul,gpt-3.5-turbo,persona1,realized,5216,5216.0,0,28,5206,4438,5178,4413
2,aug,gpt-3.5-turbo,persona1,realized,4698,4698.0,0,27,4692,3911,4665,3888
2,sep,gpt-3.5-turbo,persona1,realized,4130,4130.0,0,20,4127,3814,4107,3795
2,oct,gpt-3.5-turbo,persona1,realized,6478,6478.0,0,41,6462,5687,6421,5655
2,nov,gpt-3.5-turbo,persona1,realized,5264,5264.0,0,0,5254,4517,5254,4517
2,dec,gpt-3.5-turbo,persona1,realized,3834,3834.0,0,0,3821,3501,3821,3501
2,jan,gpt-3.5-turbo,persona2,realized,4294,4294.0,0,44,4283,3755,4239,3718
2,feb,gpt-3.5-turbo,persona2,realized,4563,4563.0,0,0,4557,3607,4557,3607
2,mar,gpt-3.5-turbo,persona2,realized,3519,3519.0,0,0,3499,3085,3499,3085
2,apr,gpt-3.5-turbo,persona2,realized,4362,4362.0,0,25,4356,3753,4331,3730
2,may,gpt-3.5-turbo,persona2,realized,5066,5066.0,0,22,5063,4172,5041,4153
2,jun,gpt-3.5-turbo,persona2,realized,3222,3222.0,0,40,3217,2977,3177,2943
2,jul,gpt-3.5-turbo,persona2,realized,5216,5216.0,0,28,5206,4438,5178,4413
2,aug,gpt-3.5-turbo,persona2,realized,4698,4698.0,0,27,4692,3911,4665,3888
2,sep,gpt-3.5-turbo,persona2,realized,4130,4130.0,0,20,4127,3814,4107,3795
2,oct,gpt-3.5-turbo,persona2,realized,6478,6478.0,0,41,6462,5687,6421,5655
2,nov,gpt-3.5-turbo,persona2,realized,5264,5264.0,0,0,5254,4517,5254,4517
2,dec,gpt-3.5-turbo,persona2,realized,3834,3834.0,0,0,3821,3501,3821,3501
2,jan,gpt-3.5-turbo,persona3,realized,4294,4294.0,0,44,4283,3755,4239,3718
2,feb,gpt-3.5-turbo,persona3,realized,4563,4563.0,0,0,4557,3607,4557,3607
2,mar,gpt-3.5-turbo,persona3,realized,3519,3519.0,0,0,3499,3085,3499,3085
2,apr,gpt-3.5-turbo,persona3,realized,4362,4362.0,0,25,4356,3753,4331,3730
2,may,gpt-3.5-turbo,persona3,realized,5066,5066.0,0,22,5063,4172,5041,4153
2,jun,gpt-3.5-turbo,persona3,realized,3222,3222.0,0,40,3217,2977,3177,2943
2,jul,gpt-3.5-turbo,persona3,realized,5216,5216.0,0,28,5206,4438,5178,4413
2,aug,gpt-3.5-turbo,persona3,realized,4698,4698.0,0,27,4692,3911,4665,3888
2,sep,gpt-3.5-turbo,persona3,realized,4130,4130.0,0,20,4127,3814,4107,3795
2,oct,gpt-3.5-turbo,persona3,realized,6478,6478.0,0,41,6462,5687,6421,5655
2,nov,gpt-3.5-turbo,persona3,realized,5264,5264.0,0,0,5254,4517,5254,4517
2,dec,gpt-3.5-turbo,persona3,realized,3834,3834.0,0,0,3821,3501,3821,3501
2,jan,gpt-3.5-turbo,persona4,realized,4294,4294.0,0,44,4283,3755,4239,3718
2,feb,gpt-3.5-turbo,persona4,realized,4563,4563.0,0,0,4557,3607,4557,3607
2,mar,gpt-3.5-turbo,persona4,realized,3519,3519.0,0,0,3499,3085,3499,3085
2,apr,gpt-3.5-turbo,persona4,realized,4362,4362.0,0,25,4356,3753,4331,3730
2,may,gpt-3.5-turbo,persona4,realized,5066,5066.0,0,22,5063,4172,5041,4153
2,jun,gpt-3.5-turbo,persona4,realized,3222,3222.0,0,40,3217,2977,3177,2943
2,jul,gpt-3.5-turbo,persona4,realized,5216,5216.0,0,28,5206,4438,5178,4413
2,aug,gpt-3.5-turbo,persona4,realized,4698,4698.0,0,27,4692,3911,4665,3888
2,sep,gpt-3.5-turbo,persona4,realized,4130,4130.0,0,20,4127,3814,4107,3795
2,oct,gpt-3.5-turbo,persona4,realized,6478,6478.0,0,41,6462,5687,6421,5655
2,nov,gpt-3.5-turbo,persona4,realized,5264,5264.0,0,0,5254,4517,5254,4517
2,dec,gpt-3.5-turbo,persona4,realized,3834,3834.0,0,0,3821,3501,3821,3501
2,jan,gpt-3.5-turbo,cot1,realized,4294,4294.0,0,44,4283,3755,4239,3718
2,feb,gpt-3.5-turbo,cot1,realized,4563,4563.0,0,0,4557,3607,4557,3607
2,mar,gpt-3.5-turbo,cot1,realized,3519,3519.0,0,0,3499,3085,3499,3085
2,apr,gpt-3.5-turbo,cot1,realized,4362,4362.0,0,25,4356,3753,4331,3730
2,may,gpt-3.5-turbo,cot1,realized,5066,5066.0,0,22,5063,4172,5041,4153
2,jun,gpt-3.5-turbo,cot1,realized,3222,3222.0,0,40,3217,2977,3177,2943
2,jul,gpt-3.5-turbo,cot1,realized,5216,5216.0,0,28,5206,4438,5178,4413
2,aug,gpt-3.5-turbo,cot1,realized,4698,4698.0,0,27,4692,3911,4665,3888
2,sep,gpt-3.5-turbo,cot1,realized,4130,4130.0,0,20,4127,3814,4107,3795
2,oct,gpt-3.5-turbo,cot1,realized,6478,6478.0,0,41,6462,5687,6421,5655
2,nov,gpt-3.5-turbo,cot1,realized,5264,5264.0,0,0,5254,4517,5254,4517
2,dec,gpt-3.5-turbo,cot1,realized,3834,3834.0,0,0,3821,3501,3821,3501
2,jan,gpt-3.5-turbo,cot2,realized,4294,4294.0,0,44,4283,3755,4239,3718
2,feb,gpt-3.5-turbo,cot2,realized,4563,4563.0,0,0,4557,3607,4557,3607
2,mar,gpt-3.5-turbo,cot2,realized,3519,3519.0,0,0,3499,3085,3499,3085
2,apr,gpt-3.5-turbo,cot2,realized,4362,4362.0,0,25,4356,3753,4331,3730
2,may,gpt-3.5-turbo,cot2,realized,5066,5066.0,0,22,5063,4172,5041,4153
2,jun,gpt-3.5-turbo,cot2,realized,3222,3222.0,0,40,3217,2977,3177,2943
2,jul,gpt-3.5-turbo,cot2,realized,5216,5216.0,1,28,5206,4438,5178,4413
2,aug,gpt-3.5-turbo,cot2,realized,4698,4698.0,0,27,4692,3911,4665,3888
2,sep,gpt-3.5-turbo,cot2,realized,4130,4130.0,0,20,4127,3814,4107,3795
2,oct,gpt-3.5-turbo,cot2,realized,6478,6478.0,0,41,6462,5687,6421,5655
2,nov,gpt-3.5-turbo,cot2,realized,5264,5264.0,0,0,5254,4517,5254,4517
2,dec,gpt-3.5-turbo,cot2,realized,3834,3834.0,0,0,3821,3501,3821,3501
2,jan,gpt-3.5-turbo,cot3,realized,4294,4294.0,8,44,4283,3755,4239,3718
2,feb,gpt-3.5-turbo,cot3,realized,4563,4563.0,0,0,4557,3607,4557,3607
2,mar,gpt-3.5-turbo,cot3,realized,3519,3519.0,0,0,3499,3085,3499,3085
2,apr,gpt-3.5-turbo,cot3,realized,4362,4362.0,3,25,4356,3753,4331,3730
2,may,gpt-3.5-turbo,cot3,realized,5066,5066.0,2,22,5063,4172,5041,4153
2,jun,gpt-3.5-turbo,cot3,realized,3222,3222.0,2,40,3217,2977,3177,2943
2,jul,gpt-3.5-turbo,cot3,realized,5216,5216.0,4,28,5206,4438,5178,4413
2,aug,gpt-3.5-turbo,cot3,realized,4698,4698.0,5,27,4692,3911,4665,3888
2,sep,gpt-3.5-turbo,cot3,realized,4130,4130.0,1,20,4127,3814,4107,3795
2,oct,gpt-3.5-turbo,cot3,realized,6478,6478.0,2,41,6462,5687,6421,5655
2,nov,gpt-3.5-turbo,cot3,realized,5264,5264.0,2,0,5254,4517,5254,4517
2,dec,gpt-3.5-turbo,cot3,realized,3834,3834.0,2,0,3821,3501,3821,3501
2,jan,gpt-3.5-turbo,base_blanks,abnormal_CAPM,4294,4294.0,0,44,4281,3753,4237,3716
2,feb,gpt-3.5-turbo,base_blanks,abnormal_CAPM,4563,4563.0,0,0,4551,3607,4551,3607
2,mar,gpt-3.5-turbo,base_blanks,abnormal_CAPM,3519,3519.0,0,0,3490,3085,3490,3085
2,apr,gpt-3.5-turbo,base_blanks,abnormal_CAPM,4362,4362.0,0,25,4354,3751,4329,3728
2,may,gpt-3.5-turbo,base_blanks,abnormal_CAPM,5066,5066.0,0,22,5063,4172,5041,4153
2,jun,gpt-3.5-turbo,base_blanks,abnormal_CAPM,3222,3222.0,0,40,3217,2977,3177,2943
2,jul,gpt-3.5-turbo,base_blanks,abnormal_CAPM,5216,5216.0,0,28,5206,4438,5178,4413
2,aug,gpt-3.5-turbo,base_blanks,abnormal_CAPM,4698,4698.0,0,27,4689,3908,4662,3885
2,sep,gpt-3.5-turbo,base_blanks,abnormal_CAPM,4130,4130.0,0,20,4122,3809,4102,3790
2,oct,gpt-3.5-turbo,base_blanks,abnormal_CAPM,6478,6478.0,0,41,6435,5662,6394,5630
2,nov,gpt-3.5-turbo,base_blanks,abnormal_CAPM,5264,5264.0,0,0,5217,4498,5217,4498
2,dec,gpt-3.5-turbo,base_blanks,abnormal_CAPM,3834,3834.0,0,0,3810,3496,3810,3496
2,jan,gpt-3.5-turbo,base_json,abnormal_CAPM,4294,4294.0,1,44,4281,3753,4237,3716
2,feb,gpt-3.5-turbo,base_json,abnormal_CAPM,4563,4563.0,0,0,4551,3607,4551,3607
2,mar,gpt-3.5-turbo,base_json,abnormal_CAPM,3519,3519.0,0,0,3490,3085,3490,3085
2,apr,gpt-3.5-turbo,base_json,abnormal_CAPM,4362,4362.0,0,25,4354,3751,4329,3728
2,may,gpt-3.5-turbo,base_json,abnormal_CAPM,5066,5066.0,0,22,5063,4172,5041,4153
2,jun,gpt-3.5-turbo,base_json,abnormal_CAPM,3222,3222.0,0,40,3217,2977,3177,2943
2,jul,gpt-3.5-turbo,base_json,abnormal_CAPM,5216,5216.0,0,28,5206,4438,5178,4413
2,aug,gpt-3.5-turbo,base_json,abnormal_CAPM,4698,4698.0,0,27,4689,3908,4662,3885
2,sep,gpt-3.5-turbo,base_json,abnormal_CAPM,4130,4130.0,0,20,4122,3809,4102,3790
2,oct,gpt-3.5-turbo,base_json,abnormal_CAPM,6478,6478.0,0,41,6435,5662,6394,5630
2,nov,gpt-3.5-turbo,base_json,abnormal_CAPM,5264,5264.0,0,0,5217,4498,5217,4498
2,dec,gpt-3.5-turbo,base_json,abnormal_CAPM,3834,3834.0,1,0,3810,3496,3810,3496
2,jan,gpt-3.5-turbo,persona1,abnormal_CAPM,4294,4294.0,0,44,4281,3753,4237,3716
2,feb,gpt-3.5-turbo,persona1,abnormal_CAPM,4563,4563.0,0,0,4551,3607,4551,3607
2,mar,gpt-3.5-turbo,persona1,abnormal_CAPM,3519,3519.0,0,0,3490,3085,3490,3085
2,apr,gpt-3.5-turbo,persona1,abnormal_CAPM,4362,4362.0,1,25,4354,3751,4329,3728
2,may,gpt-3.5-turbo,persona1,abnormal_CAPM,5066,5066.0,0,22,5063,4172,5041,4153
2,jun,gpt-3.5-turbo,persona1,abnormal_CAPM,3222,3222.0,0,40,3217,2977,3177,2943
2,jul,gpt-3.5-turbo,persona1,abnormal_CAPM,5216,5216.0,0,28,5206,4438,5178,4413
2,aug,gpt-3.5-turbo,persona1,abnormal_CAPM,4698,4698.0,0,27,4689,3908,4662,3885
2,sep,gpt-3.5-turbo,persona1,abnormal_CAPM,4130,4130.0,0,20,4122,3809,4102,3790
2,oct,gpt-3.5-turbo,persona1,abnormal_CAPM,6478,6478.0,0,41,6435,5662,6394,5630
2,nov,gpt-3.5-turbo,persona1,abnormal_CAPM,5264,5264.0,0,0,5217,4498,5217,4498
2,dec,gpt-3.5-turbo,persona1,abnormal_CAPM,3834,3834.0,0,0,3810,3496,3810,3496
2,jan,gpt-3.5-turbo,persona2,abnormal_CAPM,4294,4294.0,0,44,4281,3753,4237,3716
2,feb,gpt-3.5-turbo,persona2,abnormal_CAPM,4563,4563.0,0,0,4551,3607,4551,3607
2,mar,gpt-3.5-turbo,persona2,abnormal_CAPM,3519,3519.0,0,0,3490,3085,3490,3085
2,apr,gpt-3.5-turbo,persona2,abnormal_CAPM,4362,4362.0,0,25,4354,3751,4329,3728
2,may,gpt-3.5-turbo,persona2,abnormal_CAPM,5066,5066.0,0,22,5063,4172,5041,4153
2,jun,gpt-3.5-turbo,persona2,abnormal_CAPM,3222,3222.0,0,40,3217,2977,3177,2943
2,jul,gpt-3.5-turbo,persona2,abnormal_CAPM,5216,5216.0,0,28,5206,4438,5178,4413
2,aug,gpt-3.5-turbo,persona2,abnormal_CAPM,4698,4698.0,0,27,4689,3908,4662,3885
2,sep,gpt-3.5-turbo,persona2,abnormal_CAPM,4130,4130.0,0,20,4122,3809,4102,3790
2,oct,gpt-3.5-turbo,persona2,abnormal_CAPM,6478,6478.0,0,41,6435,5662,6394,5630
2,nov,gpt-3.5-turbo,persona2,abnormal_CAPM,5264,5264.0,0,0,5217,4498,5217,4498
2,dec,gpt-3.5-turbo,persona2,abnormal_CAPM,3834,3834.0,0,0,3810,3496,3810,3496
2,jan,gpt-3.5-turbo,persona3,abnormal_CAPM,4294,4294.0,0,44,4281,3753,4237,3716
2,feb,gpt-3.5-turbo,persona3,abnormal_CAPM,4563,4563.0,0,0,4551,3607,4551,3607
2,mar,gpt-3.5-turbo,persona3,abnormal_CAPM,3519,3519.0,0,0,3490,3085,3490,3085
2,apr,gpt-3.5-turbo,persona3,abnormal_CAPM,4362,4362.0,0,25,4354,3751,4329,3728
2,may,gpt-3.5-turbo,persona3,abnormal_CAPM,5066,5066.0,0,22,5063,4172,5041,4153
2,jun,gpt-3.5-turbo,persona3,abnormal_CAPM,3222,3222.0,0,40,3217,2977,3177,2943
2,jul,gpt-3.5-turbo,persona3,abnormal_CAPM,5216,5216.0,0,28,5206,4438,5178,4413
2,aug,gpt-3.5-turbo,persona3,abnormal_CAPM,4698,4698.0,0,27,4689,3908,4662,3885
2,sep,gpt-3.5-turbo,persona3,abnormal_CAPM,4130,4130.0,0,20,4122,3809,4102,3790
2,oct,gpt-3.5-turbo,persona3,abnormal_CAPM,6478,6478.0,0,41,6435,5662,6394,5630
2,nov,gpt-3.5-turbo,persona3,abnormal_CAPM,5264,5264.0,0,0,5217,4498,5217,4498
2,dec,gpt-3.5-turbo,persona3,abnormal_CAPM,3834,3834.0,0,0,3810,3496,3810,3496
2,jan,gpt-3.5-turbo,persona4,abnormal_CAPM,4294,4294.0,0,44,4281,3753,4237,3716
2,feb,gpt-3.5-turbo,persona4,abnormal_CAPM,4563,4563.0,0,0,4551,3607,4551,3607
2,mar,gpt-3.5-turbo,persona4,abnormal_CAPM,3519,3519.0,0,0,3490,3085,3490,3085
2,apr,gpt-3.5-turbo,persona4,abnormal_CAPM,4362,4362.0,0,25,4354,3751,4329,3728
2,may,gpt-3.5-turbo,persona4,abnormal_CAPM,5066,5066.0,0,22,5063,4172,5041,4153
2,jun,gpt-3.5-turbo,persona4,abnormal_CAPM,3222,3222.0,0,40,3217,2977,3177,2943
2,jul,gpt-3.5-turbo,persona4,abnormal_CAPM,5216,5216.0,0,28,5206,4438,5178,4413
2,aug,gpt-3.5-turbo,persona4,abnormal_CAPM,4698,4698.0,0,27,4689,3908,4662,3885
2,sep,gpt-3.5-turbo,persona4,abnormal_CAPM,4130,4130.0,0,20,4122,3809,4102,3790
2,oct,gpt-3.5-turbo,persona4,abnormal_CAPM,6478,6478.0,0,41,6435,5662,6394,5630
2,nov,gpt-3.5-turbo,persona4,abnormal_CAPM,5264,5264.0,0,0,5217,4498,5217,4498
2,dec,gpt-3.5-turbo,persona4,abnormal_CAPM,3834,3834.0,0,0,3810,3496,3810,3496
2,jan,gpt-3.5-turbo,cot1,abnormal_CAPM,4294,4294.0,0,44,4281,3753,4237,3716
2,feb,gpt-3.5-turbo,cot1,abnormal_CAPM,4563,4563.0,0,0,4551,3607,4551,3607
2,mar,gpt-3.5-turbo,cot1,abnormal_CAPM,3519,3519.0,0,0,3490,3085,3490,3085
2,apr,gpt-3.5-turbo,cot1,abnormal_CAPM,4362,4362.0,0,25,4354,3751,4329,3728
2,may,gpt-3.5-turbo,cot1,abnormal_CAPM,5066,5066.0,0,22,5063,4172,5041,4153
2,jun,gpt-3.5-turbo,cot1,abnormal_CAPM,3222,3222.0,0,40,3217,2977,3177,2943
2,jul,gpt-3.5-turbo,cot1,abnormal_CAPM,5216,5216.0,0,28,5206,4438,5178,4413
2,aug,gpt-3.5-turbo,cot1,abnormal_CAPM,4698,4698.0,0,27,4689,3908,4662,3885
2,sep,gpt-3.5-turbo,cot1,abnormal_CAPM,4130,4130.0,0,20,4122,3809,4102,3790
2,oct,gpt-3.5-turbo,cot1,abnormal_CAPM,6478,6478.0,0,41,6435,5662,6394,5630
2,nov,gpt-3.5-turbo,cot1,abnormal_CAPM,5264,5264.0,0,0,5217,4498,5217,4498
2,dec,gpt-3.5-turbo,cot1,abnormal_CAPM,3834,3834.0,0,0,3810,3496,3810,3496
2,jan,gpt-3.5-turbo,cot2,abnormal_CAPM,4294,4294.0,0,44,4281,3753,4237,3716
2,feb,gpt-3.5-turbo,cot2,abnormal_CAPM,4563,4563.0,0,0,4551,3607,4551,3607
2,mar,gpt-3.5-turbo,cot2,abnormal_CAPM,3519,3519.0,0,0,3490,3085,3490,3085
2,apr,gpt-3.5-turbo,cot2,abnormal_CAPM,4362,4362.0,0,25,4354,3751,4329,3728
2,may,gpt-3.5-turbo,cot2,abnormal_CAPM,5066,5066.0,0,22,5063,4172,5041,4153
2,jun,gpt-3.5-turbo,cot2,abnormal_CAPM,3222,3222.0,0,40,3217,2977,3177,2943
2,jul,gpt-3.5-turbo,cot2,abnormal_CAPM,5216,5216.0,1,28,5206,4438,5178,4413
2,aug,gpt-3.5-turbo,cot2,abnormal_CAPM,4698,4698.0,0,27,4689,3908,4662,3885
2,sep,gpt-3.5-turbo,cot2,abnormal_CAPM,4130,4130.0,0,20,4122,3809,4102,3790
2,oct,gpt-3.5-turbo,cot2,abnormal_CAPM,6478,6478.0,0,41,6435,5662,6394,5630
2,nov,gpt-3.5-turbo,cot2,abnormal_CAPM,5264,5264.0,0,0,5217,4498,5217,4498
2,dec,gpt-3.5-turbo,cot2,abnormal_CAPM,3834,3834.0,0,0,3810,3496,3810,3496
2,jan,gpt-3.5-turbo,cot3,abnormal_CAPM,4294,4294.0,8,44,4281,3753,4237,3716
2,feb,gpt-3.5-turbo,cot3,abnormal_CAPM,4563,4563.0,0,0,4551,3607,4551,3607
2,mar,gpt-3.5-turbo,cot3,abnormal_CAPM,3519,3519.0,0,0,3490,3085,3490,3085
2,apr,gpt-3.5-turbo,cot3,abnormal_CAPM,4362,4362.0,3,25,4354,3751,4329,3728
2,may,gpt-3.5-turbo,cot3,abnormal_CAPM,5066,5066.0,2,22,5063,4172,5041,4153
2,jun,gpt-3.5-turbo,cot3,abnormal_CAPM,3222,3222.0,2,40,3217,2977,3177,2943
2,jul,gpt-3.5-turbo,cot3,abnormal_CAPM,5216,5216.0,4,28,5206,4438,5178,4413
2,aug,gpt-3.5-turbo,cot3,abnormal_CAPM,4698,4698.0,5,27,4689,3908,4662,3885
2,sep,gpt-3.5-turbo,cot3,abnormal_CAPM,4130,4130.0,1,20,4122,3809,4102,3790
2,oct,gpt-3.5-turbo,cot3,abnormal_CAPM,6478,6478.0,2,41,6435,5662,6394,5630
2,nov,gpt-3.5-turbo,cot3,abnormal_CAPM,5264,5264.0,2,0,5217,4498,5217,4498
2,dec,gpt-3.5-turbo,cot3,abnormal_CAPM,3834,3834.0,2,0,3810,3496,3810,3496
2,jan,gpt-3.5-turbo,base_blanks,abnormal_FF3,4294,4294.0,0,44,4281,3753,4237,3716
2,feb,gpt-3.5-turbo,base_blanks,abnormal_FF3,4563,4563.0,0,0,4551,3607,4551,3607
2,mar,gpt-3.5-turbo,base_blanks,abnormal_FF3,3519,3519.0,0,0,3490,3085,3490,3085
2,apr,gpt-3.5-turbo,base_blanks,abnormal_FF3,4362,4362.0,0,25,4354,3751,4329,3728
2,may,gpt-3.5-turbo,base_blanks,abnormal_FF3,5066,5066.0,0,22,5063,4172,5041,4153
2,jun,gpt-3.5-turbo,base_blanks,abnormal_FF3,3222,3222.0,0,40,3217,2977,3177,2943
