Unnamed: 0,custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num,date,ticker,datetime_utc,permno,cusip,ret,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,Mkt-RF,SMB,HML,RF,Mkt-RF_1,SMB_1,HML_1,RF_1,date_1,Mkt-RF_2,SMB_2,HML_2,RF_2,date_2,Mkt-RF_3,SMB_3,HML_3,RF_3,date_3,Mkt-RF_4,SMB_4,HML_4,RF_4,date_4,Mkt-RF_5,SMB_5,HML_5,RF_5,date_5,Mkt-RF_6,SMB_6,HML_6,RF_6,date_6,Mkt-RF_7,SMB_7,HML_7,RF_7,date_7,Mkt-RF_8,SMB_8,HML_8,RF_8,date_8,Mkt-RF_9,SMB_9,HML_9,RF_9,date_9,Mkt-RF_10,SMB_10,HML_10,RF_10,date_10,index,b_mkt,b_smb,b_hml,er_CAPM,ar_CAPM,er_CAPM_1,ar_CAPM_1,er_CAPM_2,ar_CAPM_2,er_CAPM_3,ar_CAPM_3,er_CAPM_4,ar_CAPM_4,er_CAPM_5,ar_CAPM_5,er_CAPM_6,ar_CAPM_6,er_CAPM_7,ar_CAPM_7,er_CAPM_8,ar_CAPM_8,er_CAPM_9,ar_CAPM_9,er_CAPM_10,ar_CAPM_10,CAPM_CAR_1,CAPM_CAR_2,CAPM_CAR_3,CAPM_CAR_5,CAPM_CAR_10
9816,9816,ISHARES INC,Canadian GDP For Feb. Down 0.1% vs Up 0.1% Economist Estimate,7,decrease,0.8,0.7,"a decrease in canadian gdp may indicate economic challenges, potentially leading to a decrease in ishares inc's stock price.",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9824,9824,ISHARES TRUST,UK Labour Party Has Agreed To Support Second Brexit Referendum If It Cannot Get A General Election Or Gov't. Will Not Change Policy,7,uncertain,0.6,0.3,the impact of political news on ishares trust's stock price is uncertain and may depend on various factors such as market sentiment and investor reactions.,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9832,9832,ISHARES TRUST,UK Finance Minister Hammond Says Will Reach A Resolution On Brexit And Get A Deal Through Parliament,7,uncertain,0.6,0.3,"the outcome of brexit negotiations and parliamentary approval is uncertain and could go either way, leading to potential volatility in ishares trust's stock price.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9840,9840,EXLSERVICE HOLDINGS INC,"ExlService Sees FY19 Adj. EPS $2.83-$2.98 vs $2.97 Est., Sales $969M-$996M vs $990.57M Est.",7,decrease,0.8,0.6,the lower than expected adjusted eps and sales forecast for fy19 may lead to a decrease in exlservice holdings inc's stock price as investors may view it as a sign of weaker performance.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9848,9848,EXLSERVICE HOLDINGS INC,"ExlService Holdings Q1 Adj. EPS $0.71 Beats $0.68 Estimate, Sales $239.573M Beat $238.68M Estimate",7,increase,0.8,0.6,"the q1 results beating estimates in both eps and sales indicate strong performance, likely leading to an increase in stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9856,9856,EXTRA SPACE STORAGE INC,"Extra Space Storage Q1 Core FFO $1.16 Up From $1.09 YoY, EPS $0.74, Sales $271.003M Miss $276.97M Estimate",7,decrease,0.8,0.6,the missed sales estimate may lead to a decrease in investor confidence and a potential decrease in stock price.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9864,9864,FORD MOTOR CO DEL,"Ford, Amazon To Partner To Bring Amazon's 'Key' In-Car Delivery Service To Eligible Ford, Lincoln Vehicles",7,increase,0.8,0.7,"the partnership with amazon to bring in-car delivery service could attract more customers and increase revenue for ford, leading to a potential increase in stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9872,9872,FUELCELL ENERGY INC,FuelCell Energy Announces New 1.4 Megawatt Project With The City of San Bernardino Municipal Water Department,7,increase,0.8,0.7,"the announcement of a new project with a municipal department indicates growth potential for fuelcell energy inc, leading to a likely increase in stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9880,9880,FIRST CITIZENS BANCSHARES INC NC,"First Citizens BancShares, Inc. - Class A Common Stock Q1 EPS $9.67 Up From $6.71 YoY",7,increase,0.8,0.7,"the increase in q1 eps indicates strong financial performance, which is likely to positively impact the stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9888,9888,FRESH DEL MONTE PRODUCE INC,"Fresh Del Monte Produce Q1 Adj. EPS $0.48 Beats $0.39 Estimate, Sales $1.15B Up From $1.106B YoY",7,increase,0.8,0.6,"fresh del monte produce beat earnings estimates and reported higher sales compared to the previous year, indicating positive performance that could lead to an increase in stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9896,9896,FEDEX CORP,"UPS Waives Shipping Fees, Offers Discounts To Woo More Small Business",7,decrease,0.8,0.7,"the news of ups waiving shipping fees and offering discounts to small businesses may lead to increased competition for fedex corp, potentially impacting their market share and stock price negatively.",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9904,9904,FEDEX CORP,"FedEx, UPS, DHL Executives See Eye-To-Eye On Blockchain",7,increase,0.8,0.6,"the alignment of fedex, ups, and dhl executives on blockchain technology could signal potential collaboration and innovation in the industry, leading to increased investor interest and a positive impact on fedex corp's stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9912,9912,FEDEX CORP,"J.J. Keller & Associates, Inc. Joins Blockchain In Transport Alliance",7,uncertain,0.6,0.3,"the partnership with j.j. keller & associates, inc. in blockchain technology could potentially have positive effects on fedex corp's operations, but the impact on stock price is uncertain and may depend on various factors.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9920,9920,FAIR ISAAC CORP,"FICO Raises FY19 Guidance: Adj. EPS From $6.88 To $7.12 vs $7.04 Estimate, Sales From ~$1.125B To ~$1.14B vs $1.13B Est.",7,increase,0.8,0.5,"fico raising its fy19 guidance indicates positive performance, likely leading to an increase in stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9928,9928,FAIR ISAAC CORP,"FICO Q2 EPS $1.56 Misses $1.63 Estimate, Sales $278.234M Miss $283.74M Estimate",7,decrease,0.8,0.6,the missed earnings and sales estimates may lead to a decrease in investor confidence and a potential decrease in fair isaac corp's stock price.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9936,9936,FIDELITY NATIONAL INFO SVCS INC,Fidelity National Information Services shares are trading higher after the company reported better-than-expected Q1 EPS and sales; the company also provided FY19 EPS guidance above analyst estimates.,7,increase,0.8,0.7,"the better-than-expected q1 eps and sales, along with the positive fy19 eps guidance, are likely to boost investor confidence and drive up fidelity national information services' stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9944,9944,FIDELITY NATIONAL INFO SVCS INC,Fidelity National Info Sees FY19 Adj. EPS $7.35-$7.55 vs $7.41 Est.,7,uncertain,0.6,0.3,the slight decrease in adjusted eps compared to estimates may lead to uncertainty in the stock price movement.,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9952,9952,FIDELITY NATIONAL INFO SVCS INC,"Fidelity National Info Q1 EPS $1.64 Beats $1.57 Estimate, Sales $2.07B Beat $2.02B Estimate",7,increase,0.8,0.6,"the company beat both eps and sales estimates, indicating strong performance which is likely to positively impact the stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9960,9960,FINANCIAL INSTITUTIONS INC,Financial Institutions Q1 EPS $0.7 Beats $0.61 Estimate,7,increase,0.8,0.2,"financial institutions inc. beating eps estimates typically signals strong financial performance, which could lead to an increase in stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9968,9968,FLEX LTD,"Flextronics Sees Q1 Adj. EPS $0.25-$0.29 vs $0.27 Estimate, Sales $6.1B-$6.5B vs $6.47B Est.",7,decrease,0.8,0.6,the lower than expected q1 adjusted eps and sales forecast may lead to a decrease in flex ltd's stock price as investors may view it as a sign of weaker performance.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9976,9976,FLEX LTD,"Flextronics International Q4 Adj. EPS $0.27, Inline, Sales $6.226B Miss $6.43B Estimate",7,decrease,0.8,0.6,the missed sales estimate and inline eps may lead to a decrease in flex ltd's stock price as investors may view the results as underwhelming.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9984,9984,FLEX LTD,Flex Option Alert: May 24 $11 Calls Sweep (19) near the Ask: 508 @ $0.6 vs 3 OI; Earnings 4/30 After Close Ref=$10.87,7,increase,0.8,0.6,"the purchase of $11 calls suggests bullish sentiment and potential anticipation of positive earnings results, likely leading to an increase in flex ltd's stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9992,9992,FIRST LONG ISLAND CORP,First of Long Island Q1 EPS $0.43 Misses $0.44 Estimate,7,decrease,0.8,0.5,the missed earnings estimate may lead to a decrease in investor confidence and a potential decrease in stock price.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,10000,1 800 FLOWERS COM INC,1-800-Flowers.Com shares are trading higher after the company reported better-than-expected Q3 EPS and sales and raised its FY19 guidance.,7,increase,0.8,0.7,"the better-than-expected q3 eps and sales, along with raised fy19 guidance, are positive indicators for the company's performance, likely leading to an increase in stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10008,10008,1 800 FLOWERS COM INC,1-800 Flowers.com Raises FY19 EPS Guidance From $0.44-$0.46 To $0.49-$0.50 vs $0.45 Est.,7,increase,0.8,0.7,"the increase in fy19 eps guidance suggests positive financial performance, which could lead to an increase in investor confidence and stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10016,10016,1 800 FLOWERS COM INC,"1-800 Flowers.com Q3 EPS $(0.13) Beats $(0.18) Estimate, Sales $248.4M Beat $243.07M Estimate",7,increase,0.8,0.6,"1-800 flowers.com beat earnings and sales estimates for q3, indicating strong performance which could lead to an increase in stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10024,10024,AMICUS THERAPEUTICS INC,Amicus Therapeutics Highlights Presentation Of Preclinical Pompe Disease Gene Therapy Data At American Society Of Gene & Cell Therapy (ASGCT) 22nd Annual Meeting,7,increase,0.8,0.7,"the presentation of positive preclinical data on pompe disease gene therapy at a major conference is likely to generate investor interest and confidence in amicus therapeutics' potential in this area, leading to a possible increase in stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10032,10032,FORRESTER RESEARCH INC,"Forrester Research Q1 EPS $0.08 Beats $(0.04) Estimate, Sales $100.649M Beat $97.83M Estimate",7,increase,0.8,0.6,"forrester research beat earnings and sales estimates for q1, indicating strong performance which is likely to positively impact the stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10040,10040,FIRST SOLAR INC,Goldman On Solar Space: Maintains Buy On First Solar And Notes Co. Is 'our top idea across the space'; Maintains Sell On TerraForm Power As Firm Sees Co. Having 'near-term risk on weaker production',7,increase,0.8,0.7,"goldman maintains buy rating on first solar and notes it as their top idea, likely leading to increased investor confidence and potential stock price increase.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10048,10048,FRANKLIN STREET PROPERTIES CORP,"Franklin Street Props Q1 EPS $0.21 Down From $0.25 YoY, Adj. FFO $0.06, Sales $64.716M Beat $63.85M Estimate",7,uncertain,0.6,0.3,"the decrease in eps and slight beat in sales could lead to mixed reactions from investors, resulting in uncertainty about the stock price movement.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10056,10056,FRANKLIN STREET PROPERTIES CORP,Franklin Street Props Q1 FFO $0.21 Down From $0.25 YoY,7,decrease,0.8,0.4,the decrease in ffo from the previous year may lead to a decrease in investor confidence and a potential decrease in stock price.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10064,10064,GAIA INC,Gaia shares are trading higher after the company reported better-than-expected Q1 EPS.,7,increase,0.8,0.7,better-than-expected q1 eps typically leads to increased investor confidence and higher stock prices.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10072,10072,GEO GROUP INC NEW,"The GEO Group Q1 FFO $0.5 Up From $0.43 YoY, Sales $610.667 Miss $601.59M Estimate",7,uncertain,0.6,0.3,"the increase in ffo could be seen as positive, but missing sales estimates may have a negative impact, leading to uncertainty in the stock price movement.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10080,10080,GREENHILL & CO INC,"Keefe Bruyette & Woods Downgrades Greenhill & Co., Inc. Common Stock to Underperform, Lowers Price Target to $23",7,decrease,0.8,0.7,"the downgrade and lower price target by keefe bruyette & woods is likely to negatively impact investor confidence and lead to a decrease in greenhill & co., inc.'s stock price.",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10088,10088,GLATFELTER CORP,"PH Glatfelter Q1 EPS $0.12 Beats $0.1 Estimate, Sales $229.13M Miss $243.5M Estimate",7,decrease,0.8,0.6,"the q1 eps beating estimates but sales missing estimates may lead to investor concerns about the company's revenue growth potential, resulting in a decrease in stock price.",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10096,10096,GENWORTH FINANCIAL INC,Genworth Financial Q1 EPS $0.34 Beats $0.3 Estimate,7,increase,0.8,0.2,genworth financial beating eps estimates typically signals positive performance and may lead to an increase in stock price.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10104,10104,ALPHABET INC,On CNBC Dan Niles Says Reducing His Exposure To Alphabet,7,uncertain,0.6,0.3,"reducing exposure could indicate lack of confidence, but impact may be limited.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10112,10112,ALPHABET INC,"KeyBanc Reiterates Overweight, $1.43K Target On Alphabet As Firm Maintains Co's 'overall revenue growth prospects remain excellent and see the prospect for improved EBITDA and FCF margins through 2020'",7,increase,0.8,0.7,keybanc's positive outlook on alphabet's revenue growth prospects and margins is likely to boost investor confidence and drive the stock price higher.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10120,10120,ALPHABET INC,UPDATE: Stifel Downgrades Alphabet To Hold As Firm Believes Co's 'multiple is likely to remain range bound over the next twelve months as a potential deceleration digestion period lies ahead with lower visibility into near-term revenue growth rates',7,decrease,0.8,0.7,the downgrade to hold by stifel and the concerns about a potential deceleration in revenue growth rates are likely to negatively impact investor sentiment and lead to a decrease in alphabet inc's stock price.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10128,10128,ALPHABET INC,"Nomura Maintains Buy on Alphabet Inc. - Class A Common Stock, Lowers Price Target to $1.3K",7,decrease,0.8,0.6,"the fact that the price target has been lowered may indicate potential concerns about the company's performance, leading to a decrease in stock price.",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10136,10136,ALPHABET INC,"Morgan Stanley Maintains Overweight on Alphabet Inc. - Class A Common Stock, Lowers Price Target to $1.425K",7,uncertain,0.6,0.3,"while morgan stanley maintains an overweight rating on alphabet inc., the lowering of the price target may create uncertainty in the market leading to a slight decrease in stock price.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10144,10144,ALPHABET INC,"Stifel Nicolaus Downgrades Alphabet Inc. - Class A Common Stock to Hold, Announces $1,287 Price Target",7,decrease,0.8,0.7,the downgrade to hold and lower price target may lead to decreased investor confidence and selling pressure on alphabet inc's stock.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10152,10152,GLOBAL PAYMENTS INC,"KeyBanc Maintains Overweight on Global Payments Inc. Common Stock, Raises Price Target to $155",7,increase,0.8,0.7,"keybanc maintaining an overweight rating and raising the price target indicates positive sentiment towards global payments inc., likely leading to an increase in stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10160,10160,GRIFOLS S A,Grifols Announces PharmacyKeeper Bidirectional Integration with Epic,7,increase,0.8,0.7,"the bidirectional integration with epic will likely improve efficiency and streamline processes, leading to potential growth in the company's stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10168,10168,GARMIN LTD,Garmin Q1 Earnings Preview,7,uncertain,0.6,0.3,the stock price of garmin ltd could go either way depending on the actual q1 earnings results and market reaction.,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10176,10176,GROUPON INC,Groupon Reaffirms FY19 Adj. EBITDA $270M,7,uncertain,0.6,0.3,"the reaffirmation of fy19 adj. ebitda could be seen as positive, but uncertainty in the market may lead to a neutral reaction.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10184,10184,GROUPON INC,"Groupon Q1 EPS $0.03, Same YoY, Sales $578.4M Beat $552.8M Estimate",7,increase,0.8,0.6,groupon beating sales estimates and maintaining eps year over year is likely to positively impact investor confidence and lead to an increase in stock price.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10192,10192,GLOBAL SHIP LEASE INC,Global Ship Lease Announces Two New Long-Term Charter Agreements,7,increase,0.8,0.7,"the announcement of two new long-term charter agreements is likely to be viewed positively by investors, leading to an increase in global ship lease inc's stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10200,10200,GETTY REALTY CORP NEW,"Getty Realty Q1 FFO $0.42, Same YoY, EPS $0.26 vs $0.30 Estimate, Sales $34.049M Beat $32.116M Estimate",7,uncertain,0.6,0.3,"while the ffo and sales beat estimates, the lower eps may cause uncertainty in the market reaction.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10208,10208,H C A HEALTHCARE INC,HCA Healthcare shares are trading higher after the company reported better-than-expected Q1 results and raised its FY19 guidance.,7,increase,0.8,0.7,"the better-than-expected q1 results and raised fy19 guidance are positive indicators for hca healthcare, likely leading to an increase in stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10216,10216,H C A HEALTHCARE INC,"HCA Raises FY19 EPS From $9.60-$10.20 To $9.80-$10.40 vs $10.02 Estimate, Sales Reaffirmed At $50.5B-$51.5B vs $50.81B Est.",7,uncertain,0.6,0.3,"the increase in eps guidance may have a positive impact, but the reaffirmed sales could offset this potential gain, leading to uncertainty in the stock price movement.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10224,10224,H C A HEALTHCARE INC,"HCA Holdings Q1 Adj. EPS $2.78 Beats $2.33 Estimate, Sales $12.517B Beat $12.32B Estimate",7,increase,0.8,0.7,"hca holdings beat both earnings and sales estimates, indicating strong performance which is likely to positively impact the stock price.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10232,10232,HEALTHCARE SERVICES GROUP INC,"Healthcare Services Group Q1 EPS $0.12 vs $0.00 In Same Qtr. Last Year, Sales $476.111M Miss $490.72M Estimate",7,decrease,0.8,0.6,the lower than expected sales and eps in q1 may lead to a decrease in investor confidence and a potential decrease in stock price.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
